aid,title,publication_date,source_name,content,country,publisher,original_topics,other_metadata,mf_authorityvice,mf_authorityvirtue,mf_fairnessvice,mf_fairnessvirtue,mf_harmvice,mf_harmvirtue,mf_ingroupvice,mf_purityvirtue,mf_purityvice,mf_moralitygeneral,mf_ingroupvirtue,year
20190427003053624,News items from Asia-Pacific Desk of Xinhua,11/16/10 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Commonwealth of Australia, Australia|Macau Special Administrative Region, Macao|Bangladesh|New Zealand|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Cook Islands|Federal Democratic Republic of Nepal, Patheka, Nepal|Lao People's Democratic Republic, Laos|Republic of Iraq, Iraq|United States|Socialist Republic of Vietnam, Vietnam|Kingdom of Thailand, Thailand|Kingdom of Cambodia, Cambodia|Hong Kong Special Administrative Region, Hong Kong|Republic of Singapore, Singapore",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",2,0,0,0,10,1,11,0,1,0,1,2010
20190427003537300,Greece to return to international markets in 2011 and repay all debt: minister,11/23/10 12:00 AM,BulkLexisNexis,NA,"United States|Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,0,0,1,0,1,1,0,0,0,2010
20190427022314880,"Roundup: Pakistan's KSE jumps 2.01 pct on Moody's statement, political development",5/5/11 12:00 AM,BulkLexisNexis,NA,"United States|Islamic Republic of Pakistan, Pakistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,0,0,1,0,2,4,0,0,2,2,2011
20190427022035376,2nd LD Portugal reaches EU-IMF bailout deal: PM,5/3/11 12:00 AM,BulkLexisNexis,NA,"Portuguese Republic, Portugal|Republic of Finland, Finland|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,1,1,1,0,1,2,2011
20190427022035400,Portugal reaches EU-IMF bailout deal: PM,5/3/11 12:00 AM,BulkLexisNexis,NA,"Portuguese Republic, Portugal|Ireland|United States|Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,1,0,0,1,1,2011
20190427021750452,News Analysis: Palestinian reconciliation leaves Israel worried,4/28/11 12:00 AM,BulkLexisNexis,NA,"Kingdom of Saudi Arabia, Saudi Arabia|Russian Federation, Russia|State of Israel, Israel|Arab Republic of Egypt, Egypt|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,5,0,0,2,7,2,0,0,0,11,2011
20190427022314332,"Roundup: Pakistan's KSE jumps 2.01 pct on Moody's statement, political development",5/5/11 12:00 AM,BulkLexisNexis,NA,"United States|Islamic Republic of Pakistan, Pakistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,0,0,1,0,2,4,0,0,2,2,2011
20190427021751152,News Analysis: Palestinian reconciliation leaves Israel worried,4/28/11 12:00 AM,BulkLexisNexis,NA,"Kingdom of Saudi Arabia, Saudi Arabia|Russian Federation, Russia|State of Israel, Israel|Arab Republic of Egypt, Egypt|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,5,0,0,2,7,2,0,0,0,11,2011
20190427022036116,Portugal reaches EU-IMF bailout deal: PM,5/3/11 12:00 AM,BulkLexisNexis,NA,"Portuguese Republic, Portugal|Ireland|United States|Hellenic Republic, Greece",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,1,0,0,1,1,2011
20190427022036144,2nd LD Portugal reaches EU-IMF bailout deal: PM,5/3/11 12:00 AM,BulkLexisNexis,NA,"Portuguese Republic, Portugal|Republic of Finland, Finland|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,1,1,1,0,1,2,2011
20190427021502712,"Xinhua China News Digest at 11:00 GMT, April 26",4/26/11 12:00 AM,BulkLexisNexis,NA,"People's Republic of China, China|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS""}",1,3,0,0,1,3,3,0,1,0,1,2011
20190427021603200,China finds no corruption in its aid to foreign countries: vice minister,4/26/11 12:00 AM,BulkLexisNexis,NA,"Republic of Korea, South Korea|People's Republic of China, China|Socialist Republic of Vietnam, Vietnam",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS; Economic""}",0,2,0,0,0,0,6,1,0,0,1,2011
20190427021603204,"China's aid to Africa for friendship, not resources: MOC",4/26/11 12:00 AM,BulkLexisNexis,NA,"People's Republic of China, China|Republic of Mali, Mali|Republic of Guinea, Guinea",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS; Political""}",0,0,0,0,0,0,3,0,0,0,0,2011
20190427021603208,China may expand its foreign aid in future: vice minister,4/26/11 12:00 AM,BulkLexisNexis,NA,"People's Republic of China, China|United States|Socialist Republic of Vietnam, Vietnam",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS; Economic""}",0,0,0,0,0,0,9,0,0,1,1,2011
20190427021603240,"Xinhua China News Digest at 11:00 GMT, April 26",4/26/11 12:00 AM,BulkLexisNexis,NA,"People's Republic of China, China|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS""}",1,3,0,0,1,3,3,0,1,0,1,2011
20190427022315188,"Portugese rescue plan reached at staff level, no details yet: EU spokeswoman",5/4/11 12:00 AM,BulkLexisNexis,NA,"Portuguese Republic, Portugal|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,1,0,0,0,0,2011
20190427022315200,Roundup: Pakistan KSE falls most in 10 weeks on news of U.S. aid cut,5/4/11 12:00 AM,BulkLexisNexis,NA,"United States|Islamic Republic of Pakistan, Pakistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,0,0,2,3,5,0,0,3,3,2011
20190427022315496,"Portugese rescue plan reached at staff level, no details yet: EU spokeswoman",5/4/11 12:00 AM,BulkLexisNexis,NA,"Portuguese Republic, Portugal|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,1,0,0,0,0,2011
20190427022315600,Roundup: Pakistan KSE falls most in 10 weeks on news of U.S. aid cut,5/4/11 12:00 AM,BulkLexisNexis,NA,"United States|Islamic Republic of Pakistan, Pakistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,1,0,0,2,3,5,0,0,3,3,2011
20190426233415620,"3rd LD At least 3 gunmen involved in attack in Peshawar, Pakistan",8/28/10 12:00 AM,BulkLexisNexis,NA,"Islamic Republic of Pakistan, Pakistan|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,3,0,0,4,6,4,0,0,0,1,2010
20190426233415636,2nd LD Gunmen cornered by security forces near U.S. consulate in Peshawar,8/28/10 12:00 AM,BulkLexisNexis,NA,"Islamic Republic of Pakistan, Pakistan|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Science \u0026 Technology""}",0,1,0,0,2,6,2,0,0,0,2,2010
20190427002103980,News items from Asia-Pacific Desk of Xinhua,11/2/10 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Republic of Yemen, Yemen|Turkmenistan|Commonwealth of Australia, Australia|Territory of Cocos (Keeling) Islands, Cocos Islands|Bangladesh|New Zealand|Republic of India, India|Republic of the Philippines, Philippines|Japan|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Federal Democratic Republic of Nepal, Patheka, Nepal|Lao People's Democratic Republic, Laos|Republic of France, France|People's Republic of China, China|Socialist Republic of Vietnam, Vietnam|Russian Federation, Russia|Kingdom of Thailand, Thailand|Kingdom of Cambodia, Cambodia|Hong Kong Special Administrative Region, Hong Kong|Republic of Fiji, Fiji|Republic of Singapore, Singapore|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",2,2,0,1,8,5,15,2,0,0,6,2010
20190427002004120,News items from Asia-Pacific Desk of Xinhua,11/2/10 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Republic of Yemen, Yemen|Turkmenistan|Commonwealth of Australia, Australia|Territory of Cocos (Keeling) Islands, Cocos Islands|Bangladesh|New Zealand|Republic of India, India|Republic of the Philippines, Philippines|Japan|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Federal Democratic Republic of Nepal, Patheka, Nepal|Lao People's Democratic Republic, Laos|Republic of France, France|People's Republic of China, China|Socialist Republic of Vietnam, Vietnam|Russian Federation, Russia|Kingdom of Thailand, Thailand|Kingdom of Cambodia, Cambodia|Hong Kong Special Administrative Region, Hong Kong|Republic of Fiji, Fiji|Republic of Singapore, Singapore|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",2,2,0,1,8,5,15,2,0,0,6,2010
20190427000200232,Bangladesh receives 61 million USD in foreign aid in July-August,10/8/10 12:00 AM,BulkLexisNexis,NA,Japan|United States|Bangladesh,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,0,4,0,0,0,0,2010
20190427000200248,News items from Asia-Pacific Desk of Xinhua,10/8/10 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Bangladesh|Republic of India, India|Japan|Democratic Socialist Republic of Sri Lanka, Sri Lanka|Argentine Republic, Argentina|Federal Democratic Republic of Nepal, Patheka, Nepal|Islamic Republic of Pakistan, Pakistan|United States|Socialist Republic of Vietnam, Vietnam|Malaysia|Hong Kong Special Administrative Region, Hong Kong|Republic of Singapore, Singapore|Union of Burma, Myanmar",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS""}",2,0,0,0,15,0,5,0,0,0,2,2010
20190427000047944,"Backgrounder: Afghanistan, 9 years since war on terror started",10/7/10 12:00 AM,BulkLexisNexis,NA,"Republic of France, France|People's Republic of China, China|Islamic Republic of Pakistan, Pakistan|Kingdom of Saudi Arabia, Saudi Arabia|Russian Federation, Russia|United Arab Emirates|United Kingdom of Great Britain and Northern Ireland, United Kingdom|United States|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Military""}",0,3,0,1,5,10,3,0,0,0,12,2010
20190427000405684,"Canada ""was not united"" in bid for Security Council seat: FM",10/12/10 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Germany, Germany|Portuguese Republic, Portugal",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,0,4,3,0,0,0,3,2010
20190427000729504,Roundup: Canadian politicians point fingers at each other for Security Council seat loss,10/13/10 12:00 AM,BulkLexisNexis,NA,"Federal Republic of Germany, Germany|Federal Republic of Nigeria, Nigeria|State of Israel, Israel|Republic of Uganda, Uganda|Mexico|Republic of South Africa, South Africa|Federative Republic of Brazil, Brazil|Republic of Austria, Austria|Gabonese Republic, Gabon|Bosnia and Herzegovina|Lebanon|Republic of India, India|Portuguese Republic, Portugal|Japan|United States|Islamic Republic of Afghanistan, Afghanistan|Republic of Colombia, Colombia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,0,12,8,0,0,0,7,2010
20190427000048480,"Backgrounder: Afghanistan, 9 years since war on terror started",10/7/10 12:00 AM,BulkLexisNexis,NA,"Republic of France, France|People's Republic of China, China|Islamic Republic of Pakistan, Pakistan|Kingdom of Saudi Arabia, Saudi Arabia|Russian Federation, Russia|United Arab Emirates|United Kingdom of Great Britain and Northern Ireland, United Kingdom|United States|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Military""}",0,3,0,1,5,10,3,0,0,0,12,2010
20190427000728400,1st LD Two kidnapped by gunmen in Somalia,10/15/10 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Ethiopia, Ethiopia|Somalia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,0,0,2,0,0,0,3,2010
20190427000547308,1st LD Two kidnapped by gunmen in Somalia,10/15/10 12:00 AM,BulkLexisNexis,NA,"Federal Democratic Republic of Ethiopia, Ethiopia|Somalia",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,1,0,0,0,0,2,0,0,0,3,2010
20190426232643008,News Analysis: Relationship with Asia reminds an important foreign policy for both Australian major parties by Vienna Ma,8/20/10 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Commonwealth of Australia, Australia|People's Republic of China, China|United States|Kingdom of Sweden, Sweden|Republic of India, India|Democratic Republic of Timor-Leste, East Timor|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,2,0,0,1,1,14,0,0,0,8,2010
20190427000850424,World population to reach 9.15 billion in 2050: report,10/20/10 12:00 AM,BulkLexisNexis,NA,"Jamaica|Republic of Trinidad and Tobago, Trinidad and Tobago|Federative Republic of Brazil, Brazil|Republic of Finland, Finland|People's Republic of China, China|Kingdom of Norway, Norway|Kingdom of Sweden, Sweden|Republic of Cuba, Cuba|Republic of India, India|Republic of Iceland, Iceland|Republic of Sierra Leone, Sierra Leone|Japan|Republic of Singapore, Singapore|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,3,0,1,5,1,1,0,0,0,0,2010
20190427000941112,World population to reach 9.15 billion in 2050: report,10/20/10 12:00 AM,BulkLexisNexis,NA,"Jamaica|Republic of Trinidad and Tobago, Trinidad and Tobago|Federative Republic of Brazil, Brazil|Republic of Finland, Finland|People's Republic of China, China|Kingdom of Norway, Norway|Kingdom of Sweden, Sweden|Republic of Cuba, Cuba|Republic of India, India|Republic of Iceland, Iceland|Republic of Sierra Leone, Sierra Leone|Japan|Republic of Singapore, Singapore|Islamic Republic of Afghanistan, Afghanistan",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,3,0,1,5,1,1,0,0,0,0,2010
20190427021009624,Australia's foreign aid review to suggest cut in overseas aid program,4/14/11 12:00 AM,BulkLexisNexis,NA,"Commonwealth of Australia, Australia|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,0,0,0,0,0,4,0,1,1,4,2011
20190427021128260,"Foreign donors, Cambodian officials meet over development aid dialogue",4/20/11 12:00 AM,BulkLexisNexis,NA,"Kingdom of Cambodia, Cambodia|United States",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Economic""}",0,0,0,0,0,1,2,0,0,1,3,2011
20190427021128588,Roundup: PNA faces double fiscal crisis: officials,4/19/11 12:00 AM,BulkLexisNexis,NA,United States,Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""WORLD NEWS; Political""}",0,4,0,0,1,0,5,0,0,1,1,2011
20190427021501056,2nd Ld-China Focus: China issues white paper on foreign aid activities,4/21/11 12:00 AM,BulkLexisNexis,NA,"Republic of Korea, South Korea|Mexico|People's Republic of China, China|Socialist Republic of Vietnam, Vietnam|Republic of Ecuador, Ecuador",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS; Science \u0026 Technology""}",0,0,0,1,2,2,18,1,0,0,2,2011
20190427021501096,Full Text: China's Foreign Aid,4/21/11 12:00 AM,BulkLexisNexis,NA,"Lao People's Democratic Republic, Laos|People's Republic of China, China|Kingdom of Thailand, Thailand|Republic of Singapore, Singapore",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS""}",0,0,0,0,0,2,5,0,1,0,8,2011
20190427021501100,Full Text: China's Foreign Aid (15) Appendix III The Eight-Point Plan China Pledged at the FOCAC Beijing Summit (November 2006),4/21/11 12:00 AM,BulkLexisNexis,NA,"People's Republic of China, China",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS""}",0,2,0,0,0,0,1,0,0,0,0,2011
20190427021501104,Full Text: China's Foreign Aid (17) Appendix VI Six Measures for Foreign Aid Pledged by the Chinese Government,4/21/11 12:00 AM,BulkLexisNexis,NA,"Republic of Indonesia, Indonesia|Lao People's Democratic Republic, Laos|People's Republic of China, China|Kingdom of Cambodia, Cambodia|Socialist Republic of Vietnam, Vietnam",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS""}",0,0,0,0,1,2,1,1,0,1,0,2011
20190427021501112,Full Text: China's Foreign Aid,4/21/11 12:00 AM,BulkLexisNexis,NA,"People's Republic of China, China",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS""}",0,1,0,0,0,0,20,0,0,0,2,2011
20190427021501120,Full Text: China's Foreign Aid,4/21/11 12:00 AM,BulkLexisNexis,NA,"Republic of Tunisia, Tunisia|People's Republic of China, China|Republic of Mali, Mali|Republic of Madagascar, Madagascar|Republic of Guinea, Guinea",Xinhua General News Service,NA,"{""publication type"":""PUBLICATION-TYPE: Newswire"",""section"":""DOMESTIC NEWS""}",0,0,0,0,0,3,10,0,0,0,0,2011
